id,document_index,sense,variant,valid,svd_axis,row_own,row_main,lens_logit_own,context_marked
714,1552,epistemic, may,1,40.9838,2.3852,2.3853,1.5800,"ary, and Volcanic; and Buffon's subdivision of the history of the earth into long periods were followed in the later part of the eighteenth century by such great strides toward enlightenment that the eighteenth century⟦ may⟧ appropriately be termed the period of the dawn in geology. Many men took part in the awakening. A recital of the complete story would be too long for present purposes, but mention of some of its main"
715,1552,epistemic, may,1,57.7029,4.1451,4.1451,0.9722," be termed the period of the dawn in geology. Many men took part in the awakening. A recital of the complete story would be too long for present purposes, but mention of some of its main features⟦ may⟧ be of general interest. One of the most important features was the change in method of thought from speculation without facts to reasoning from facts. The reliance on revelation, which had been strong in the minds of"
716,1553,epistemic, may,1,49.4190,13.4894,13.4894,3.2129,"The U.S. Army Corps of Engineers-Alaska District, supports tribal sovereignty and self-determination. USACE coordinates with tribes on many different levels throughout our various programs. Although tribal coordination⟦ may⟧ be done through any program, most tribal coordination at the Alaska District is done through projects in the Civil Works program, Formerly Used Defense Sites clean-up program and Regulatory Division. Tribes may participate in"
717,1553,deontic, may,1,58.3625,15.9891,15.9891,4.3607," tribal coordination may be done through any program, most tribal coordination at the Alaska District is done through projects in the Civil Works program, Formerly Used Defense Sites clean-up program and Regulatory Division. Tribes⟦ may⟧ participate in USACE projects at many different levels depending on tribal interest and potential project impacts to tribes. Additionally, USACE is required under Executive Order 13175 and the Department of Defense American Indian and"
718,1563,epistemic, may,1,41.8142,8.9977,8.9977,1.6065,", which includes knowledge, efficiency and effectiveness, will rank high in the list of perquisites. The future president must be someone of great character and, as dictated by the testing times, this particular trait⟦ may⟧ in the long run be more important then all other characters. The future president will also posses modesty, and courage in abundance. Arrogance and the lack of capacity or willingness to listen to"
719,1563,epistemic, may,1,50.3385,15.5898,15.5898,4.0722," and implement with proper oversight by the prime minister and the president. Though charged with the responsibility of their portfolios, they must, together, be aware of the interconnectedness of all government departments. Although they⟦ may⟧ be selected on the basis of the abject and ineluctable 4.5, they should be fully aware of the breadth and depth of the sacred national obligations on their shoulders. Institutions"
720,1563,epistemic, may,1,43.0297,9.9541,9.9541,1.9352," for many, many years before it can reverse the trend of poverty. With the private sector taking a leadership role and government institutions providing incentives for work, investment in technology and physical and human capital, we⟦ may⟧ have a chance to emerge out of poverty and human suffering. Aside from regional and international markets, another factor that helps economic growth is the impact of cultural outlook. A society that consumes more imports, especially"
721,1564,epistemic, may,1,35.5062,8.2650,8.2650,3.0824," computers and their financial information at greater risk. Thirdly, Paddy Power is at pains to point out that the incident has “no impact on customers who opened accounts after 2010”. Now, you⟦ may⟧ think that’s good news - but dig a little deeper into the story and the truth tumbles out. You see, Paddy Power first identified that it had been hacked back in 2010. In"
722,1564,epistemic, may,1,57.7935,14.1041,14.1041,3.7752," 2010. A detailed investigation was undertaken at the time and determined that no financial information or customer passwords had been put at risk. It was, however, suspected that some non-financial customer information⟦ may⟧ have been exposed and a full review of security systems was undertaken.” The important thing to note is that Paddy Power did *not* at this point inform its 650,000 affected users. Instead they"
723,1568,epistemic, may,1,52.8570,1.8272,1.8272,0.6349,"7 during term time). Training is available in a wide range of ancient languages, including Egyptian, Coptic, Greek, Latin, Sumerian and Akkadian. Students can also study modern languages which⟦ may⟧ be necessary for their research via Liverpool’s flagship Open Languages programme. In 2015 our archaeological science facilities were substantially expanded, with the establishment of the Elizabeth Slater Archaeology Research Laboratories and a dedicated"
724,1568,epistemic, may,1,49.6521,9.3035,9.3035,2.8429," based programmes) £9,225* (non Lab based programmes) (2021) * This excludes potential research support fees also known as ‘bench fees. You will be notified of any fee which⟦ may⟧ apply in your offer letter. ^ Self funded full time international students studying a lab based programme will receive a £2,000 reduction in their fees for the first year only. If an EU student starts"
725,1569,epistemic, may,1,52.2055,3.5212,3.5212,-0.3006," to Create an Epic Rust Server - 6.8. Add Workshop Mods to an Unturned Server - 7. About This Article Rust is a survival game – at first thought you⟦ may⟧ wonder “How hard can survival be?” well let me be the first to tell you: very hard! Rust is one of the few games where I have always felt threatened, you can never let your"
726,1580,other, May,1,33.1352,6.1644,9.0535,-0.2295," described as local people by the BJP,” Ms. Mayawati said. The publicity for the road show was designed to benefit the BJP in Purvanchal (eastern Uttar Pradesh), Ms.⟦ May⟧awati said. However, the party would not succeed in its game plan as the people were wise enough to understand these ploys. Ms. Mayawati said the wide coverage given to Mr."
727,1580,other, May,1,31.1173,3.3408,6.4944,-1.1818,"anchal (eastern Uttar Pradesh), Ms. Mayawati said. However, the party would not succeed in its game plan as the people were wise enough to understand these ploys. Ms.⟦ May⟧awati said the wide coverage given to Mr. Modi’s nomination on a day when the sixth phase of Lok Sabha elections was underway did not augur well for democracy. “The Election Commission should take"
728,1580,other, May,1,38.2904,16.3314,19.0464,1.1621," She claimed that the help of astrologers was also being sought for creating the “wave” and alleged that the party had spent huge amounts on them. Taking a dig at Mr. Modi, Ms.⟦ May⟧awati said he ought to have contested from Amethi instead of Varanasi, especially “when the BJP and the Congress were locked in a combat to form the next government at the Centre and Rahul"
729,1581,month, May,1,33.9699,12.5832,10.6993,3.0388,". This is no different than the carriers plan to contract out the non-operating union's work. An example of the lies that are being told by the carriers is contained in the attached article from the⟦ May⟧ edition of Trains Magazine wherein the BNSF Assistant President of Net Work Control Systems stated the following; ""The system is in no way a step toward employee elimination. That's not our goal that's not"
730,1581,epistemic, may,1,47.9087,9.6982,9.6982,2.8020," we can support and elect those individuals that support working people. 2. Insure that our members, their families and friends register to vote and make sure they vote right on Election Day. The railroads⟦ may⟧ be able to out spend us, but they cannot out vote us. The numbers are on our side if we use them.-3- 3. In most industries the policy is ""the customer always comes"
