subject,relation,ablate_cond,ablate_band,ablate_positions,restore_pos,restore_pos_token,restore_pos_is_subject,restore_layer,span_logp_ablated,recovery_frac,span_logp_clean,span_logp_cond,delta_span_logp,span_lp_per_token,content_logp_cond,delta_content_logp,rank_content_under_cond,content_top1_changed,content_top1_cond,kl_first_token
Nelson Mandela,instrument,name_lens,6-8,subject_all,-1,,,-1,-12.0797,0.0,-4.2086,-12.0797,-7.8711,-1.128|-2.278|-3.004|-5.669,-1.1284,-0.8056,1,0, role,0.6103
Nelson Mandela,instrument,name_lens,6-8,subject_all,0,<|startoftext|>,0,0,-12.0797,0.0,-4.2086,-12.0797,-7.8711,-1.128|-2.278|-3.004|-5.669,-1.1284,-0.8056,1,0, role,0.6103
Nelson Mandela,instrument,name_lens,6-8,subject_all,1,Nel,1,0,-12.0797,0.0,-4.2086,-12.0797,-7.8711,-1.128|-2.278|-3.004|-5.669,-1.1284,-0.8056,1,0, role,0.6103
Nelson Mandela,instrument,name_lens,6-8,subject_all,2,son,1,0,-12.0797,0.0,-4.2086,-12.0797,-7.8711,-1.128|-2.278|-3.004|-5.669,-1.1284,-0.8056,1,0, role,0.6103
Nelson Mandela,instrument,name_lens,6-8,subject_all,3, Mandela,1,0,-12.0797,0.0,-4.2086,-12.0797,-7.8711,-1.128|-2.278|-3.004|-5.669,-1.1284,-0.8056,1,0, role,0.6103
Nelson Mandela,instrument,name_lens,6-8,subject_all,4, played,0,0,-12.0797,0.0,-4.2086,-12.0797,-7.8711,-1.128|-2.278|-3.004|-5.669,-1.1284,-0.8056,1,0, role,0.6103
Nelson Mandela,instrument,name_lens,6-8,subject_all,5, the,0,0,-12.0797,0.0,-4.2086,-12.0797,-7.8711,-1.128|-2.278|-3.004|-5.669,-1.1284,-0.8056,1,0, role,0.6103
Nelson Mandela,instrument,name_lens,6-8,subject_all,0,<|startoftext|>,0,1,-12.0797,0.0,-4.2086,-12.0797,-7.8711,-1.128|-2.278|-3.004|-5.669,-1.1284,-0.8056,1,0, role,0.6103
Nelson Mandela,instrument,name_lens,6-8,subject_all,1,Nel,1,1,-12.0797,0.0,-4.2086,-12.0797,-7.8711,-1.128|-2.278|-3.004|-5.669,-1.1284,-0.8056,1,0, role,0.6103
Nelson Mandela,instrument,name_lens,6-8,subject_all,2,son,1,1,-12.0797,0.0,-4.2086,-12.0797,-7.8711,-1.128|-2.278|-3.004|-5.669,-1.1284,-0.8056,1,0, role,0.6103
Nelson Mandela,instrument,name_lens,6-8,subject_all,3, Mandela,1,1,-12.0797,0.0,-4.2086,-12.0797,-7.8711,-1.128|-2.278|-3.004|-5.669,-1.1284,-0.8056,1,0, role,0.6103
Nelson Mandela,instrument,name_lens,6-8,subject_all,4, played,0,1,-12.0797,0.0,-4.2086,-12.0797,-7.8711,-1.128|-2.278|-3.004|-5.669,-1.1284,-0.8056,1,0, role,0.6103
Nelson Mandela,instrument,name_lens,6-8,subject_all,5, the,0,1,-12.0797,0.0,-4.2086,-12.0797,-7.8711,-1.128|-2.278|-3.004|-5.669,-1.1284,-0.8056,1,0, role,0.6103
Nelson Mandela,instrument,name_lens,6-8,subject_all,0,<|startoftext|>,0,2,-12.0797,0.0,-4.2086,-12.0797,-7.8711,-1.128|-2.278|-3.004|-5.669,-1.1284,-0.8056,1,0, role,0.6103
Nelson Mandela,instrument,name_lens,6-8,subject_all,1,Nel,1,2,-12.0797,0.0,-4.2086,-12.0797,-7.8711,-1.128|-2.278|-3.004|-5.669,-1.1284,-0.8056,1,0, role,0.6103
Nelson Mandela,instrument,name_lens,6-8,subject_all,2,son,1,2,-12.0797,0.0,-4.2086,-12.0797,-7.8711,-1.128|-2.278|-3.004|-5.669,-1.1284,-0.8056,1,0, role,0.6103
Nelson Mandela,instrument,name_lens,6-8,subject_all,3, Mandela,1,2,-12.0797,0.0,-4.2086,-12.0797,-7.8711,-1.128|-2.278|-3.004|-5.669,-1.1284,-0.8056,1,0, role,0.6103
Nelson Mandela,instrument,name_lens,6-8,subject_all,4, played,0,2,-12.0797,0.0,-4.2086,-12.0797,-7.8711,-1.128|-2.278|-3.004|-5.669,-1.1284,-0.8056,1,0, role,0.6103
Nelson Mandela,instrument,name_lens,6-8,subject_all,5, the,0,2,-12.0797,0.0,-4.2086,-12.0797,-7.8711,-1.128|-2.278|-3.004|-5.669,-1.1284,-0.8056,1,0, role,0.6103
Nelson Mandela,instrument,name_lens,6-8,subject_all,0,<|startoftext|>,0,3,-12.0797,0.0,-4.2086,-12.0797,-7.8711,-1.128|-2.278|-3.004|-5.669,-1.1284,-0.8056,1,0, role,0.6103
Nelson Mandela,instrument,name_lens,6-8,subject_all,1,Nel,1,3,-12.0797,0.0,-4.2086,-12.0797,-7.8711,-1.128|-2.278|-3.004|-5.669,-1.1284,-0.8056,1,0, role,0.6103
Nelson Mandela,instrument,name_lens,6-8,subject_all,2,son,1,3,-12.0797,0.0,-4.2086,-12.0797,-7.8711,-1.128|-2.278|-3.004|-5.669,-1.1284,-0.8056,1,0, role,0.6103
Nelson Mandela,instrument,name_lens,6-8,subject_all,3, Mandela,1,3,-12.0797,0.0,-4.2086,-12.0797,-7.8711,-1.128|-2.278|-3.004|-5.669,-1.1284,-0.8056,1,0, role,0.6103
Nelson Mandela,instrument,name_lens,6-8,subject_all,4, played,0,3,-12.0797,0.0,-4.2086,-12.0797,-7.8711,-1.128|-2.278|-3.004|-5.669,-1.1284,-0.8056,1,0, role,0.6103
Nelson Mandela,instrument,name_lens,6-8,subject_all,5, the,0,3,-12.0797,0.0,-4.2086,-12.0797,-7.8711,-1.128|-2.278|-3.004|-5.669,-1.1284,-0.8056,1,0, role,0.6103
Nelson Mandela,instrument,name_lens,6-8,subject_all,0,<|startoftext|>,0,4,-12.0797,0.0,-4.2086,-12.0797,-7.8711,-1.128|-2.278|-3.004|-5.669,-1.1284,-0.8056,1,0, role,0.6103
Nelson Mandela,instrument,name_lens,6-8,subject_all,1,Nel,1,4,-12.0797,0.0,-4.2086,-12.0797,-7.8711,-1.128|-2.278|-3.004|-5.669,-1.1284,-0.8056,1,0, role,0.6103
Nelson Mandela,instrument,name_lens,6-8,subject_all,2,son,1,4,-12.0797,0.0,-4.2086,-12.0797,-7.8711,-1.128|-2.278|-3.004|-5.669,-1.1284,-0.8056,1,0, role,0.6103
Nelson Mandela,instrument,name_lens,6-8,subject_all,3, Mandela,1,4,-12.0797,0.0,-4.2086,-12.0797,-7.8711,-1.128|-2.278|-3.004|-5.669,-1.1284,-0.8056,1,0, role,0.6103
Nelson Mandela,instrument,name_lens,6-8,subject_all,4, played,0,4,-12.0797,0.0,-4.2086,-12.0797,-7.8711,-1.128|-2.278|-3.004|-5.669,-1.1284,-0.8056,1,0, role,0.6103
Nelson Mandela,instrument,name_lens,6-8,subject_all,5, the,0,4,-12.0797,0.0,-4.2086,-12.0797,-7.8711,-1.128|-2.278|-3.004|-5.669,-1.1284,-0.8056,1,0, role,0.6103
Nelson Mandela,instrument,name_lens,6-8,subject_all,0,<|startoftext|>,0,5,-12.0797,0.0,-4.2086,-12.0797,-7.8711,-1.128|-2.278|-3.004|-5.669,-1.1284,-0.8056,1,0, role,0.6103
Nelson Mandela,instrument,name_lens,6-8,subject_all,1,Nel,1,5,-12.0797,0.0,-4.2086,-12.0797,-7.8711,-1.128|-2.278|-3.004|-5.669,-1.1284,-0.8056,1,0, role,0.6103
Nelson Mandela,instrument,name_lens,6-8,subject_all,2,son,1,5,-12.0797,0.0,-4.2086,-12.0797,-7.8711,-1.128|-2.278|-3.004|-5.669,-1.1284,-0.8056,1,0, role,0.6103
Nelson Mandela,instrument,name_lens,6-8,subject_all,3, Mandela,1,5,-12.0797,0.0,-4.2086,-12.0797,-7.8711,-1.128|-2.278|-3.004|-5.669,-1.1284,-0.8056,1,0, role,0.6103
Nelson Mandela,instrument,name_lens,6-8,subject_all,4, played,0,5,-12.0797,0.0,-4.2086,-12.0797,-7.8711,-1.128|-2.278|-3.004|-5.669,-1.1284,-0.8056,1,0, role,0.6103
Nelson Mandela,instrument,name_lens,6-8,subject_all,5, the,0,5,-12.0797,0.0,-4.2086,-12.0797,-7.8711,-1.128|-2.278|-3.004|-5.669,-1.1284,-0.8056,1,0, role,0.6103
Nelson Mandela,instrument,name_lens,6-8,subject_all,0,<|startoftext|>,0,6,-12.0797,0.0,-4.2086,-12.0797,-7.8711,-1.128|-2.278|-3.004|-5.669,-1.1284,-0.8056,1,0, role,0.6103
Nelson Mandela,instrument,name_lens,6-8,subject_all,1,Nel,1,6,-12.0797,0.7872,-4.2086,-5.8833,-1.6746,-0.504|-1.286|-0.969|-3.125,-0.5037,-0.1809,1,0, role,0.0587
Nelson Mandela,instrument,name_lens,6-8,subject_all,2,son,1,6,-12.0797,-0.0198,-4.2086,-12.2353,-8.0267,-1.168|-2.268|-3.012|-5.788,-1.1676,-0.8449,1,0, role,0.648
Nelson Mandela,instrument,name_lens,6-8,subject_all,3, Mandela,1,6,-12.0797,-0.032,-4.2086,-12.3316,-8.1229,-1.194|-2.320|-3.080|-5.738,-1.1942,-0.8714,1,0, role,0.6899
Nelson Mandela,instrument,name_lens,6-8,subject_all,4, played,0,6,-12.0797,0.0,-4.2086,-12.0797,-7.8711,-1.128|-2.278|-3.004|-5.669,-1.1284,-0.8056,1,0, role,0.6103
Nelson Mandela,instrument,name_lens,6-8,subject_all,5, the,0,6,-12.0797,0.0,-4.2086,-12.0797,-7.8711,-1.128|-2.278|-3.004|-5.669,-1.1284,-0.8056,1,0, role,0.6103
Nelson Mandela,instrument,name_lens,6-8,subject_all,0,<|startoftext|>,0,7,-12.0797,0.0,-4.2086,-12.0797,-7.8711,-1.128|-2.278|-3.004|-5.669,-1.1284,-0.8056,1,0, role,0.6103
Nelson Mandela,instrument,name_lens,6-8,subject_all,1,Nel,1,7,-12.0797,0.7756,-4.2086,-5.9752,-1.7665,-0.504|-1.228|-0.985|-3.258,-0.5043,-0.1816,1,0, role,0.0614
Nelson Mandela,instrument,name_lens,6-8,subject_all,2,son,1,7,-12.0797,-0.0063,-4.2086,-12.1295,-7.9209,-1.191|-2.284|-3.005|-5.649,-1.1909,-0.8682,1,0, role,0.6621
Nelson Mandela,instrument,name_lens,6-8,subject_all,3, Mandela,1,7,-12.0797,0.0137,-4.2086,-11.9721,-7.7635,-1.107|-2.224|-3.002|-5.639,-1.1068,-0.7841,1,0, role,0.6008
Nelson Mandela,instrument,name_lens,6-8,subject_all,4, played,0,7,-12.0797,0.108,-4.2086,-11.23,-7.0214,-0.648|-2.150|-3.014|-5.418,-0.6481,-0.3254,1,0, role,0.1545
Nelson Mandela,instrument,name_lens,6-8,subject_all,5, the,0,7,-12.0797,0.0557,-4.2086,-11.6415,-7.4329,-0.623|-2.218|-3.056|-5.745,-0.623,-0.3003,1,0, role,0.2338
Nelson Mandela,instrument,name_lens,6-8,subject_all,0,<|startoftext|>,0,8,-12.0797,0.0,-4.2086,-12.0797,-7.8711,-1.128|-2.278|-3.004|-5.669,-1.1284,-0.8056,1,0, role,0.6103
Nelson Mandela,instrument,name_lens,6-8,subject_all,1,Nel,1,8,-12.0797,0.923,-4.2086,-4.8144,-0.6057,-0.476|-0.335|-0.883|-3.120,-0.4764,-0.1536,1,0, role,0.0427
Nelson Mandela,instrument,name_lens,6-8,subject_all,2,son,1,8,-12.0797,0.101,-4.2086,-11.2848,-7.0761,-0.698|-2.116|-2.974|-5.497,-0.6978,-0.3751,1,0, role,0.1789
Nelson Mandela,instrument,name_lens,6-8,subject_all,3, Mandela,1,8,-12.0797,0.1723,-4.2086,-10.7234,-6.5148,-0.544|-1.847|-2.932|-5.400,-0.5442,-0.2214,1,0, role,0.114
Nelson Mandela,instrument,name_lens,6-8,subject_all,4, played,0,8,-12.0797,0.1899,-4.2086,-10.5847,-6.376,-0.631|-2.074|-2.816|-5.064,-0.6311,-0.3084,1,0, role,0.1268
Nelson Mandela,instrument,name_lens,6-8,subject_all,5, the,0,8,-12.0797,0.057,-4.2086,-11.6314,-7.4228,-0.648|-2.260|-3.006|-5.718,-0.6479,-0.3252,1,0, role,0.2389
Nelson Mandela,instrument,name_lens,6-8,subject_all,0,<|startoftext|>,0,9,-12.0797,0.0,-4.2086,-12.0797,-7.8711,-1.128|-2.278|-3.004|-5.669,-1.1284,-0.8056,1,0, role,0.6103
Nelson Mandela,instrument,name_lens,6-8,subject_all,1,Nel,1,9,-12.0797,0.9151,-4.2086,-4.8765,-0.6679,-0.479|-0.329|-0.909|-3.159,-0.4788,-0.1561,1,0, role,0.0439
Nelson Mandela,instrument,name_lens,6-8,subject_all,2,son,1,9,-12.0797,0.1032,-4.2086,-11.2671,-7.0585,-0.689|-2.110|-2.968|-5.500,-0.6893,-0.3665,1,0, role,0.1747
Nelson Mandela,instrument,name_lens,6-8,subject_all,3, Mandela,1,9,-12.0797,0.0285,-4.2086,-11.8553,-7.6466,-1.008|-2.183|-3.030|-5.635,-1.0084,-0.6857,1,0, role,0.526
Nelson Mandela,instrument,name_lens,6-8,subject_all,4, played,0,9,-12.0797,0.2492,-4.2086,-10.1181,-5.9094,-0.576|-1.959|-2.619|-4.964,-0.5762,-0.2535,1,0, role,0.0981
Nelson Mandela,instrument,name_lens,6-8,subject_all,5, the,0,9,-12.0797,0.0172,-4.2086,-11.9443,-7.7357,-0.993|-2.269|-2.998|-5.684,-0.9928,-0.67,1,0, role,0.5342
Nelson Mandela,instrument,name_lens,6-8,subject_all,0,<|startoftext|>,0,10,-12.0797,0.0,-4.2086,-12.0797,-7.8711,-1.128|-2.278|-3.004|-5.669,-1.1284,-0.8056,1,0, role,0.6103
Nelson Mandela,instrument,name_lens,6-8,subject_all,1,Nel,1,10,-12.0797,0.886,-4.2086,-5.1056,-0.8969,-0.497|-0.534|-0.911|-3.163,-0.4975,-0.1747,1,0, role,0.0514
Nelson Mandela,instrument,name_lens,6-8,subject_all,2,son,1,10,-12.0797,0.1011,-4.2086,-11.2837,-7.0751,-0.699|-2.058|-2.977|-5.549,-0.6992,-0.3764,1,0, role,0.1782
Nelson Mandela,instrument,name_lens,6-8,subject_all,3, Mandela,1,10,-12.0797,0.0477,-4.2086,-11.7044,-7.4958,-0.871|-2.191|-2.963|-5.679,-0.8714,-0.5487,1,0, role,0.4277
Nelson Mandela,instrument,name_lens,6-8,subject_all,4, played,0,10,-12.0797,0.3487,-4.2086,-9.3349,-5.1263,-0.583|-1.923|-2.327|-4.502,-0.5827,-0.26,1,0, role,0.0965
Nelson Mandela,instrument,name_lens,6-8,subject_all,5, the,0,10,-12.0797,0.0941,-4.2086,-11.3395,-7.1308,-0.530|-2.143|-3.032|-5.635,-0.5305,-0.2077,1,0, role,0.1331
Nelson Mandela,instrument,name_lens,6-8,subject_all,0,<|startoftext|>,0,11,-12.0797,0.0,-4.2086,-12.0797,-7.8711,-1.128|-2.278|-3.004|-5.669,-1.1284,-0.8056,1,0, role,0.6103
Nelson Mandela,instrument,name_lens,6-8,subject_all,1,Nel,1,11,-12.0797,0.8791,-4.2086,-5.1599,-0.9512,-0.479|-0.539|-0.978|-3.163,-0.4791,-0.1563,1,0, role,0.0465
Nelson Mandela,instrument,name_lens,6-8,subject_all,2,son,1,11,-12.0797,0.0953,-4.2086,-11.3297,-7.1211,-0.693|-2.114|-2.974|-5.549,-0.6926,-0.3699,1,0, role,0.1749
Nelson Mandela,instrument,name_lens,6-8,subject_all,3, Mandela,1,11,-12.0797,0.0847,-4.2086,-11.4133,-7.2047,-0.666|-2.108|-3.052|-5.588,-0.6655,-0.3428,1,0, role,0.167
Nelson Mandela,instrument,name_lens,6-8,subject_all,4, played,0,11,-12.0797,0.3664,-4.2086,-9.1957,-4.9871,-0.590|-1.871|-2.281|-4.454,-0.5895,-0.2668,1,0, role,0.093
Nelson Mandela,instrument,name_lens,6-8,subject_all,5, the,0,11,-12.0797,0.0281,-4.2086,-11.8587,-7.65,-0.917|-2.270|-3.000|-5.672,-0.9168,-0.594,1,0, role,0.4903
Nelson Mandela,instrument,name_lens,6-8,subject_all,0,<|startoftext|>,0,12,-12.0797,0.0,-4.2086,-12.0797,-7.8711,-1.128|-2.278|-3.004|-5.669,-1.1284,-0.8056,1,0, role,0.6103
Nelson Mandela,instrument,name_lens,6-8,subject_all,1,Nel,1,12,-12.0797,0.8654,-4.2086,-5.268,-1.0594,-0.496|-0.637|-0.971|-3.163,-0.4959,-0.1732,1,0, role,0.0522
Nelson Mandela,instrument,name_lens,6-8,subject_all,2,son,1,12,-12.0797,0.1007,-4.2086,-11.287,-7.0784,-0.700|-2.063|-2.980|-5.544,-0.7,-0.3773,1,0, role,0.1807
Nelson Mandela,instrument,name_lens,6-8,subject_all,3, Mandela,1,12,-12.0797,0.0387,-4.2086,-11.7753,-7.5667,-0.916|-2.194|-3.032|-5.634,-0.9162,-0.5935,1,0, role,0.4439
Nelson Mandela,instrument,name_lens,6-8,subject_all,4, played,0,12,-12.0797,0.3739,-4.2086,-9.1368,-4.9282,-0.550|-1.894|-2.290|-4.403,-0.55,-0.2273,1,0, role,0.0761
Nelson Mandela,instrument,name_lens,6-8,subject_all,5, the,0,12,-12.0797,0.0065,-4.2086,-12.0288,-7.8201,-1.106|-2.265|-3.004|-5.654,-1.1055,-0.7828,1,0, role,0.6076
Nelson Mandela,instrument,name_lens,6-8,subject_all,0,<|startoftext|>,0,13,-12.0797,0.0,-4.2086,-12.0797,-7.8711,-1.128|-2.278|-3.004|-5.669,-1.1284,-0.8056,1,0, role,0.6103
Nelson Mandela,instrument,name_lens,6-8,subject_all,1,Nel,1,13,-12.0797,0.8418,-4.2086,-5.454,-1.2453,-0.486|-0.749|-0.995|-3.224,-0.4864,-0.1637,1,0, role,0.0558
Nelson Mandela,instrument,name_lens,6-8,subject_all,2,son,1,13,-12.0797,0.1023,-4.2086,-11.2744,-7.0658,-0.670|-2.109|-2.970|-5.526,-0.6704,-0.3477,1,0, role,0.1677
Nelson Mandela,instrument,name_lens,6-8,subject_all,3, Mandela,1,13,-12.0797,0.0807,-4.2086,-11.4448,-7.2362,-0.634|-2.141|-3.011|-5.659,-0.6341,-0.3113,1,0, role,0.2121
Nelson Mandela,instrument,name_lens,6-8,subject_all,4, played,0,13,-12.0797,0.4665,-4.2086,-8.4077,-4.1991,-0.572|-1.896|-2.209|-3.731,-0.5721,-0.2494,1,0, role,0.0838
Nelson Mandela,instrument,name_lens,6-8,subject_all,5, the,0,13,-12.0797,0.0892,-4.2086,-11.3774,-7.1687,-0.568|-2.145|-3.033|-5.630,-0.5684,-0.2457,1,0, role,0.1496
Nelson Mandela,instrument,name_lens,6-8,subject_all,0,<|startoftext|>,0,14,-12.0797,0.0,-4.2086,-12.0797,-7.8711,-1.128|-2.278|-3.004|-5.669,-1.1284,-0.8056,1,0, role,0.6103
Nelson Mandela,instrument,name_lens,6-8,subject_all,1,Nel,1,14,-12.0797,0.7711,-4.2086,-6.0105,-1.8019,-0.522|-1.059|-1.205|-3.225,-0.5221,-0.1994,1,0, role,0.076
Nelson Mandela,instrument,name_lens,6-8,subject_all,2,son,1,14,-12.0797,0.0926,-4.2086,-11.3513,-7.1426,-0.670|-2.119|-2.983|-5.579,-0.6701,-0.3474,1,0, role,0.1743
Nelson Mandela,instrument,name_lens,6-8,subject_all,3, Mandela,1,14,-12.0797,0.1037,-4.2086,-11.2636,-7.055,-0.604|-2.016|-3.051|-5.592,-0.604,-0.2813,1,0, role,0.1495
Nelson Mandela,instrument,name_lens,6-8,subject_all,4, played,0,14,-12.0797,0.1927,-4.2086,-10.563,-6.3544,-0.462|-2.049|-2.902|-5.151,-0.4618,-0.1391,1,0, role,0.0486
Nelson Mandela,instrument,name_lens,6-8,subject_all,5, the,0,14,-12.0797,0.09,-4.2086,-11.3711,-7.1625,-0.584|-2.070|-3.076|-5.641,-0.5842,-0.2615,1,0, role,0.0991
Nelson Mandela,instrument,name_lens,6-8,subject_all,0,<|startoftext|>,0,15,-12.0797,0.0,-4.2086,-12.0797,-7.8711,-1.128|-2.278|-3.004|-5.669,-1.1284,-0.8056,1,0, role,0.6103
Nelson Mandela,instrument,name_lens,6-8,subject_all,1,Nel,1,15,-12.0797,0.6828,-4.2086,-6.705,-2.4964,-0.563|-1.140|-1.459|-3.543,-0.5635,-0.2407,1,0, role,0.097
Nelson Mandela,instrument,name_lens,6-8,subject_all,2,son,1,15,-12.0797,0.0015,-4.2086,-12.0677,-7.8591,-1.130|-2.288|-3.009|-5.641,-1.1301,-0.8074,1,0, role,0.6051
Nelson Mandela,instrument,name_lens,6-8,subject_all,3, Mandela,1,15,-12.0797,0.0946,-4.2086,-11.3351,-7.1265,-0.630|-2.077|-3.053|-5.576,-0.6299,-0.3071,1,0, role,0.1594
Nelson Mandela,instrument,name_lens,6-8,subject_all,4, played,0,15,-12.0797,0.1696,-4.2086,-10.7448,-6.5362,-0.463|-2.048|-2.965|-5.268,-0.4633,-0.1406,1,0, role,0.0506
Nelson Mandela,instrument,name_lens,6-8,subject_all,5, the,0,15,-12.0797,0.1053,-4.2086,-11.2506,-7.0419,-0.572|-2.006|-3.061|-5.612,-0.5723,-0.2496,1,0, role,0.0897
Nelson Mandela,instrument,name_lens,6-8,subject_all,0,<|startoftext|>,0,16,-12.0797,0.0,-4.2086,-12.0797,-7.8711,-1.128|-2.278|-3.004|-5.669,-1.1284,-0.8056,1,0, role,0.6103
Nelson Mandela,instrument,name_lens,6-8,subject_all,1,Nel,1,16,-12.0797,0.0365,-4.2086,-11.7926,-7.584,-1.077|-2.185|-2.939|-5.592,-1.0768,-0.7541,1,0, role,0.572
Nelson Mandela,instrument,name_lens,6-8,subject_all,2,son,1,16,-12.0797,0.0012,-4.2086,-12.0706,-7.862,-1.133|-2.308|-2.964|-5.667,-1.1326,-0.8098,1,0, role,0.6102
Nelson Mandela,instrument,name_lens,6-8,subject_all,3, Mandela,1,16,-12.0797,0.0269,-4.2086,-11.8683,-7.6597,-0.993|-2.200|-3.039|-5.637,-0.993,-0.6702,1,0, role,0.5003
Nelson Mandela,instrument,name_lens,6-8,subject_all,4, played,0,16,-12.0797,0.1644,-4.2086,-10.786,-6.5773,-0.460|-2.096|-2.958|-5.272,-0.4601,-0.1374,1,0, role,0.0581
Nelson Mandela,instrument,name_lens,6-8,subject_all,5, the,0,16,-12.0797,0.1117,-4.2086,-11.2002,-6.9916,-0.534|-2.019|-3.061|-5.586,-0.5345,-0.2117,1,0, role,0.0674
Nelson Mandela,instrument,name_lens,6-8,subject_all,0,<|startoftext|>,0,17,-12.0797,0.0,-4.2086,-12.0797,-7.8711,-1.128|-2.278|-3.004|-5.669,-1.1284,-0.8056,1,0, role,0.6103
Nelson Mandela,instrument,name_lens,6-8,subject_all,1,Nel,1,17,-12.0797,0.0064,-4.2086,-12.0296,-7.821,-1.105|-2.289|-2.993|-5.643,-1.105,-0.7822,1,0, role,0.5963
Nelson Mandela,instrument,name_lens,6-8,subject_all,2,son,1,17,-12.0797,0.0045,-4.2086,-12.044,-7.8354,-1.134|-2.313|-2.965|-5.632,-1.1339,-0.8112,1,0, role,0.6112
Nelson Mandela,instrument,name_lens,6-8,subject_all,3, Mandela,1,17,-12.0797,0.014,-4.2086,-11.9692,-7.7605,-1.026|-2.249|-3.036|-5.658,-1.0265,-0.7037,1,0, role,0.5225
Nelson Mandela,instrument,name_lens,6-8,subject_all,4, played,0,17,-12.0797,0.159,-4.2086,-10.8282,-6.6196,-0.483|-2.114|-2.938|-5.293,-0.483,-0.1603,1,0, role,0.066
Nelson Mandela,instrument,name_lens,6-8,subject_all,5, the,0,17,-12.0797,0.1089,-4.2086,-11.2222,-7.0136,-0.528|-2.016|-3.069|-5.609,-0.5282,-0.2055,1,0, role,0.0709
Nelson Mandela,instrument,name_lens,6-8,subject_all,0,<|startoftext|>,0,18,-12.0797,0.0,-4.2086,-12.0797,-7.8711,-1.128|-2.278|-3.004|-5.669,-1.1284,-0.8056,1,0, role,0.6103
Nelson Mandela,instrument,name_lens,6-8,subject_all,1,Nel,1,18,-12.0797,-0.0022,-4.2086,-12.0973,-7.8887,-1.119|-2.297|-3.007|-5.674,-1.1195,-0.7968,1,0, role,0.6039
Nelson Mandela,instrument,name_lens,6-8,subject_all,2,son,1,18,-12.0797,-0.0028,-4.2086,-12.1019,-7.8933,-1.120|-2.305|-3.015|-5.662,-1.1203,-0.7976,1,0, role,0.6074
Nelson Mandela,instrument,name_lens,6-8,subject_all,3, Mandela,1,18,-12.0797,0.0054,-4.2086,-12.0376,-7.829,-1.145|-2.266|-2.988|-5.639,-1.1448,-0.8221,1,0, role,0.6136
Nelson Mandela,instrument,name_lens,6-8,subject_all,4, played,0,18,-12.0797,0.1266,-4.2086,-11.083,-6.8744,-0.363|-2.305|-2.996|-5.419,-0.3633,-0.0405,1,0, role,0.1817
Nelson Mandela,instrument,name_lens,6-8,subject_all,5, the,0,18,-12.0797,0.1051,-4.2086,-11.2528,-7.0441,-0.520|-2.053|-3.078|-5.601,-0.5203,-0.1976,1,0, role,0.0609
Nelson Mandela,instrument,name_lens,6-8,subject_all,0,<|startoftext|>,0,19,-12.0797,0.0,-4.2086,-12.0797,-7.8711,-1.128|-2.278|-3.004|-5.669,-1.1284,-0.8056,1,0, role,0.6103
Nelson Mandela,instrument,name_lens,6-8,subject_all,1,Nel,1,19,-12.0797,0.003,-4.2086,-12.0562,-7.8476,-1.086|-2.296|-3.007|-5.668,-1.0858,-0.763,1,0, role,0.5849
Nelson Mandela,instrument,name_lens,6-8,subject_all,2,son,1,19,-12.0797,0.0028,-4.2086,-12.0579,-7.8493,-1.135|-2.300|-2.961|-5.663,-1.1352,-0.8125,1,0, role,0.6131
Nelson Mandela,instrument,name_lens,6-8,subject_all,3, Mandela,1,19,-12.0797,-0.0037,-4.2086,-12.1089,-7.9003,-1.142|-2.305|-3.032|-5.630,-1.1422,-0.8195,1,0, role,0.6125
Nelson Mandela,instrument,name_lens,6-8,subject_all,4, played,0,19,-12.0797,0.1245,-4.2086,-11.0996,-6.891,-0.376|-2.322|-3.007|-5.394,-0.3763,-0.0536,1,0, role,0.1844
Nelson Mandela,instrument,name_lens,6-8,subject_all,5, the,0,19,-12.0797,0.0931,-4.2086,-11.3466,-7.138,-0.542|-2.076|-3.122|-5.606,-0.5424,-0.2196,1,0, role,0.0631
Nelson Mandela,instrument,name_lens,6-8,subject_all,0,<|startoftext|>,0,20,-12.0797,0.0,-4.2086,-12.0797,-7.8711,-1.128|-2.278|-3.004|-5.669,-1.1284,-0.8056,1,0, role,0.6103
Nelson Mandela,instrument,name_lens,6-8,subject_all,1,Nel,1,20,-12.0797,0.0,-4.2086,-12.0794,-7.8708,-1.117|-2.283|-3.002|-5.677,-1.1168,-0.7941,1,0, role,0.6051
Nelson Mandela,instrument,name_lens,6-8,subject_all,2,son,1,20,-12.0797,0.007,-4.2086,-12.0243,-7.8157,-1.097|-2.299|-2.965|-5.663,-1.0973,-0.7746,1,0, role,0.5898
Nelson Mandela,instrument,name_lens,6-8,subject_all,3, Mandela,1,20,-12.0797,-0.0104,-4.2086,-12.162,-7.9533,-1.142|-2.310|-3.031|-5.679,-1.142,-0.8192,1,0, role,0.615
Nelson Mandela,instrument,name_lens,6-8,subject_all,4, played,0,20,-12.0797,0.0867,-4.2086,-11.3974,-7.1887,-0.435|-2.424|-3.067|-5.471,-0.4353,-0.1126,1,0, role,0.2085
Nelson Mandela,instrument,name_lens,6-8,subject_all,5, the,0,20,-12.0797,0.0805,-4.2086,-11.4462,-7.2376,-0.510|-2.226|-3.132|-5.579,-0.5097,-0.187,1,0, role,0.0541
