event_id,run_id,environment,condition,objective_status,event_type,layer,train_rollouts_in_fold,cv_projection,cv_cosine,effect_norm
precommit_hook__review_hook_diff_history__s82345__step_04__event_01,precommit_hook__review_hook_diff_history__s82345,precommit_hook,review_hook_diff_history,correct,realization,18,18,1293.9660468346128,0.3726990459011303,3471.879150390625
precommit_hook__review_hook_diff_history__s82345__step_04__event_01,precommit_hook__review_hook_diff_history__s82345,precommit_hook,review_hook_diff_history,correct,realization,19,18,1766.1053771948486,0.3646583495385443,4843.177734375
precommit_hook__review_hook_diff_history__s82345__step_04__event_01,precommit_hook__review_hook_diff_history__s82345,precommit_hook,review_hook_diff_history,correct,realization,20,18,2242.751116550744,0.3588330860879018,6250.1240234375
precommit_hook__review_hook_diff_history__s82345__step_04__event_01,precommit_hook__review_hook_diff_history__s82345,precommit_hook,review_hook_diff_history,correct,realization,21,18,2927.5373764516007,0.3854373653295868,7595.36474609375
precommit_hook__review_hook_diff_history__s82345__step_04__event_01,precommit_hook__review_hook_diff_history__s82345,precommit_hook,review_hook_diff_history,correct,realization,22,18,3070.926622448489,0.35008575735239056,8771.9267578125
precommit_hook__review_hook_diff_history__s82345__step_07__event_01,precommit_hook__review_hook_diff_history__s82345,precommit_hook,review_hook_diff_history,correct,failure_diagnosis,0,18,11.339798435072288,0.11950870000447816,94.88680267333984
precommit_hook__review_hook_diff_history__s82345__step_07__event_01,precommit_hook__review_hook_diff_history__s82345,precommit_hook,review_hook_diff_history,correct,failure_diagnosis,1,18,2.8103281989791036,0.025060896906304087,112.13996887207031
precommit_hook__review_hook_diff_history__s82345__step_07__event_01,precommit_hook__review_hook_diff_history__s82345,precommit_hook,review_hook_diff_history,correct,failure_diagnosis,2,18,7.80751259973573,0.06201773988759386,125.8916015625
precommit_hook__review_hook_diff_history__s82345__step_07__event_01,precommit_hook__review_hook_diff_history__s82345,precommit_hook,review_hook_diff_history,correct,failure_diagnosis,3,18,3.308837037947308,0.02325183060914742,142.3043670654297
precommit_hook__review_hook_diff_history__s82345__step_07__event_01,precommit_hook__review_hook_diff_history__s82345,precommit_hook,review_hook_diff_history,correct,failure_diagnosis,4,18,12.75563164528387,0.07553996717851094,168.859375
precommit_hook__review_hook_diff_history__s82345__step_07__event_01,precommit_hook__review_hook_diff_history__s82345,precommit_hook,review_hook_diff_history,correct,failure_diagnosis,5,18,16.685708460683173,0.08290715929814946,201.2577667236328
precommit_hook__review_hook_diff_history__s82345__step_07__event_01,precommit_hook__review_hook_diff_history__s82345,precommit_hook,review_hook_diff_history,correct,failure_diagnosis,6,18,17.985335733604746,0.07758118339221179,231.8260040283203
precommit_hook__review_hook_diff_history__s82345__step_07__event_01,precommit_hook__review_hook_diff_history__s82345,precommit_hook,review_hook_diff_history,correct,failure_diagnosis,7,18,5.376451823438941,0.019662706944693395,273.4339599609375
precommit_hook__review_hook_diff_history__s82345__step_07__event_01,precommit_hook__review_hook_diff_history__s82345,precommit_hook,review_hook_diff_history,correct,failure_diagnosis,8,18,10.020899999818141,0.03149276444324547,318.1968994140625
precommit_hook__review_hook_diff_history__s82345__step_07__event_01,precommit_hook__review_hook_diff_history__s82345,precommit_hook,review_hook_diff_history,correct,failure_diagnosis,9,18,-1.2264061424574493,-0.003347657138948124,366.34759521484375
precommit_hook__review_hook_diff_history__s82345__step_07__event_01,precommit_hook__review_hook_diff_history__s82345,precommit_hook,review_hook_diff_history,correct,failure_diagnosis,10,18,2.7933304494080176,0.006077256559357216,459.63677978515625
precommit_hook__review_hook_diff_history__s82345__step_07__event_01,precommit_hook__review_hook_diff_history__s82345,precommit_hook,review_hook_diff_history,correct,failure_diagnosis,11,18,-3.036784912864192,-0.005775471728897011,525.8072509765625
precommit_hook__review_hook_diff_history__s82345__step_07__event_01,precommit_hook__review_hook_diff_history__s82345,precommit_hook,review_hook_diff_history,correct,failure_diagnosis,12,18,21.706193424507774,0.03312768448969283,655.2282104492188
precommit_hook__review_hook_diff_history__s82345__step_07__event_01,precommit_hook__review_hook_diff_history__s82345,precommit_hook,review_hook_diff_history,correct,failure_diagnosis,13,18,23.509645607246057,0.03011407321056398,780.6863403320312
precommit_hook__review_hook_diff_history__s82345__step_07__event_01,precommit_hook__review_hook_diff_history__s82345,precommit_hook,review_hook_diff_history,correct,failure_diagnosis,14,18,28.88028762297654,0.030410466415317902,949.6824951171875
precommit_hook__review_hook_diff_history__s82345__step_07__event_01,precommit_hook__review_hook_diff_history__s82345,precommit_hook,review_hook_diff_history,correct,failure_diagnosis,15,18,2.776318700902266,0.0022653909175194015,1225.5362548828125
precommit_hook__review_hook_diff_history__s82345__step_07__event_01,precommit_hook__review_hook_diff_history__s82345,precommit_hook,review_hook_diff_history,correct,failure_diagnosis,16,18,69.70238246844337,0.04140804556214846,1683.305419921875
precommit_hook__review_hook_diff_history__s82345__step_07__event_01,precommit_hook__review_hook_diff_history__s82345,precommit_hook,review_hook_diff_history,correct,failure_diagnosis,17,18,215.84477743296884,0.08005832079911608,2696.09423828125
precommit_hook__review_hook_diff_history__s82345__step_07__event_01,precommit_hook__review_hook_diff_history__s82345,precommit_hook,review_hook_diff_history,correct,failure_diagnosis,18,18,342.7116284718277,0.0935592706379791,3663.04296875
precommit_hook__review_hook_diff_history__s82345__step_07__event_01,precommit_hook__review_hook_diff_history__s82345,precommit_hook,review_hook_diff_history,correct,failure_diagnosis,19,18,314.30826116456774,0.06480720372755126,4849.8974609375
precommit_hook__review_hook_diff_history__s82345__step_07__event_01,precommit_hook__review_hook_diff_history__s82345,precommit_hook,review_hook_diff_history,correct,failure_diagnosis,20,18,621.6411721327177,0.10163074449674024,6116.66455078125
precommit_hook__review_hook_diff_history__s82345__step_07__event_01,precommit_hook__review_hook_diff_history__s82345,precommit_hook,review_hook_diff_history,correct,failure_diagnosis,21,18,426.95309976983117,0.0572970262768617,7451.57568359375
precommit_hook__review_hook_diff_history__s82345__step_07__event_01,precommit_hook__review_hook_diff_history__s82345,precommit_hook,review_hook_diff_history,correct,failure_diagnosis,22,18,536.7800582033378,0.06119484877494223,8771.6533203125
precommit_hook__review_hook_diff_history__s82345__step_08__event_01,precommit_hook__review_hook_diff_history__s82345,precommit_hook,review_hook_diff_history,incorrect,conclusion,0,18,-4.136818985651046,-0.05959857255741705,69.411376953125
precommit_hook__review_hook_diff_history__s82345__step_08__event_01,precommit_hook__review_hook_diff_history__s82345,precommit_hook,review_hook_diff_history,incorrect,conclusion,1,18,-6.7281422216839095,-0.0818302154537665,82.22075653076172
precommit_hook__review_hook_diff_history__s82345__step_08__event_01,precommit_hook__review_hook_diff_history__s82345,precommit_hook,review_hook_diff_history,incorrect,conclusion,2,18,-4.198443606465915,-0.04319964695876509,97.1869888305664
precommit_hook__review_hook_diff_history__s82345__step_08__event_01,precommit_hook__review_hook_diff_history__s82345,precommit_hook,review_hook_diff_history,incorrect,conclusion,3,18,-3.05268047835699,-0.027702303516008088,110.19590759277344
precommit_hook__review_hook_diff_history__s82345__step_08__event_01,precommit_hook__review_hook_diff_history__s82345,precommit_hook,review_hook_diff_history,incorrect,conclusion,4,18,-4.8919542103100255,-0.0364610932133819,134.16915893554688
precommit_hook__review_hook_diff_history__s82345__step_08__event_01,precommit_hook__review_hook_diff_history__s82345,precommit_hook,review_hook_diff_history,incorrect,conclusion,5,18,-2.9628702067193444,-0.01692881227992148,175.01937866210938
precommit_hook__review_hook_diff_history__s82345__step_08__event_01,precommit_hook__review_hook_diff_history__s82345,precommit_hook,review_hook_diff_history,incorrect,conclusion,6,18,-1.9225819797221675,-0.008766928580250324,219.29937744140625
precommit_hook__review_hook_diff_history__s82345__step_08__event_01,precommit_hook__review_hook_diff_history__s82345,precommit_hook,review_hook_diff_history,incorrect,conclusion,7,18,8.406330081844573,0.03047057440205463,275.883544921875
precommit_hook__review_hook_diff_history__s82345__step_08__event_01,precommit_hook__review_hook_diff_history__s82345,precommit_hook,review_hook_diff_history,incorrect,conclusion,8,18,15.630218384526415,0.045951156772761494,340.1485290527344
precommit_hook__review_hook_diff_history__s82345__step_08__event_01,precommit_hook__review_hook_diff_history__s82345,precommit_hook,review_hook_diff_history,incorrect,conclusion,9,18,14.908526038482478,0.037326003249771304,399.4139709472656
precommit_hook__review_hook_diff_history__s82345__step_08__event_01,precommit_hook__review_hook_diff_history__s82345,precommit_hook,review_hook_diff_history,incorrect,conclusion,10,18,14.534208229729302,0.02937143486986222,494.8416442871094
precommit_hook__review_hook_diff_history__s82345__step_08__event_01,precommit_hook__review_hook_diff_history__s82345,precommit_hook,review_hook_diff_history,incorrect,conclusion,11,18,26.506941357674393,0.04208655471915861,629.8196411132812
precommit_hook__review_hook_diff_history__s82345__step_08__event_01,precommit_hook__review_hook_diff_history__s82345,precommit_hook,review_hook_diff_history,incorrect,conclusion,12,18,-0.3774568890039518,-0.0005031826108915809,750.1390380859375
precommit_hook__review_hook_diff_history__s82345__step_08__event_01,precommit_hook__review_hook_diff_history__s82345,precommit_hook,review_hook_diff_history,incorrect,conclusion,13,18,-22.971005444615002,-0.024885669419054315,923.0615234375
precommit_hook__review_hook_diff_history__s82345__step_08__event_01,precommit_hook__review_hook_diff_history__s82345,precommit_hook,review_hook_diff_history,incorrect,conclusion,14,18,-25.150557775042216,-0.023648377719254494,1063.521484375
precommit_hook__review_hook_diff_history__s82345__step_08__event_01,precommit_hook__review_hook_diff_history__s82345,precommit_hook,review_hook_diff_history,incorrect,conclusion,15,18,-73.08101182656947,-0.05229310929336629,1397.5264892578125
precommit_hook__review_hook_diff_history__s82345__step_08__event_01,precommit_hook__review_hook_diff_history__s82345,precommit_hook,review_hook_diff_history,incorrect,conclusion,16,18,-184.5528388450855,-0.1037806900778079,1778.296630859375
precommit_hook__review_hook_diff_history__s82345__step_08__event_01,precommit_hook__review_hook_diff_history__s82345,precommit_hook,review_hook_diff_history,incorrect,conclusion,17,18,-263.30840480917504,-0.09661635974293785,2725.29833984375
precommit_hook__review_hook_diff_history__s82345__step_08__event_01,precommit_hook__review_hook_diff_history__s82345,precommit_hook,review_hook_diff_history,incorrect,conclusion,18,18,-319.0258303994269,-0.09368618155791919,3405.260498046875
precommit_hook__review_hook_diff_history__s82345__step_08__event_01,precommit_hook__review_hook_diff_history__s82345,precommit_hook,review_hook_diff_history,incorrect,conclusion,19,18,-422.21279393142504,-0.09396784219464084,4493.16259765625
precommit_hook__review_hook_diff_history__s82345__step_08__event_01,precommit_hook__review_hook_diff_history__s82345,precommit_hook,review_hook_diff_history,incorrect,conclusion,20,18,-436.5075214277076,-0.07180427624384925,6079.1298828125
precommit_hook__review_hook_diff_history__s82345__step_08__event_01,precommit_hook__review_hook_diff_history__s82345,precommit_hook,review_hook_diff_history,incorrect,conclusion,21,18,-755.0705895240171,-0.09295619379691472,8122.86474609375
precommit_hook__review_hook_diff_history__s82345__step_08__event_01,precommit_hook__review_hook_diff_history__s82345,precommit_hook,review_hook_diff_history,incorrect,conclusion,22,18,-670.5299957224124,-0.0702568203567928,9543.9853515625
precommit_hook__review_hook_diff_history__s82345__step_09__event_01,precommit_hook__review_hook_diff_history__s82345,precommit_hook,review_hook_diff_history,incorrect,failure_diagnosis,0,18,42.85778130040998,0.4077390477264519,105.11080932617188
precommit_hook__review_hook_diff_history__s82345__step_09__event_01,precommit_hook__review_hook_diff_history__s82345,precommit_hook,review_hook_diff_history,incorrect,failure_diagnosis,1,18,57.58226725025326,0.4517839908162074,127.45530700683594
precommit_hook__review_hook_diff_history__s82345__step_09__event_01,precommit_hook__review_hook_diff_history__s82345,precommit_hook,review_hook_diff_history,incorrect,failure_diagnosis,2,18,63.06553656818984,0.40589179387619373,155.375244140625
precommit_hook__review_hook_diff_history__s82345__step_09__event_01,precommit_hook__review_hook_diff_history__s82345,precommit_hook,review_hook_diff_history,incorrect,failure_diagnosis,3,18,64.93449198259518,0.367372792178698,176.753662109375
precommit_hook__review_hook_diff_history__s82345__step_09__event_01,precommit_hook__review_hook_diff_history__s82345,precommit_hook,review_hook_diff_history,incorrect,failure_diagnosis,4,18,89.34843563861835,0.383743429892499,232.8337860107422
precommit_hook__review_hook_diff_history__s82345__step_09__event_01,precommit_hook__review_hook_diff_history__s82345,precommit_hook,review_hook_diff_history,incorrect,failure_diagnosis,5,18,84.68480302838029,0.3198721072116989,264.7458190917969
precommit_hook__review_hook_diff_history__s82345__step_09__event_01,precommit_hook__review_hook_diff_history__s82345,precommit_hook,review_hook_diff_history,incorrect,failure_diagnosis,6,18,94.4771996194192,0.3110562366835883,303.73028564453125
